source_run,source_path,condition_id,condition_state,run_type,pair_id,model_comparison_condition_key,scenario_key,persona_key,speech_pattern_key,speech_performance_band,agent_a_type,agent_a_audio_persona,agent_b_audio_persona,agent_b_model,agent_b_llm_size,agent_b_model_role,model_param_key,objective_mode,iteration,tts_engine,asr_engine,asr_beam_size,network_seed,transfer_tolerance,dialogue_stagnation_limit,outcome,task_success,stop_reason,route_valid,destination_reached,route_duration_min,duration_limit_min,optimal_duration_min,duration_gap_min,constraints_satisfied,constraints_total,candidates_compared,route_revisions,turn_count,runtime_sec,selected_route,optimal_route,source_event_file,pipeline_failure_type,failure_message
20260713_132548_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_132548_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-QQ515-PAP-MED-I0-a74936e081-A,completed,audio_variant,P-a74936e081,MC-862e7d2d0e8e,airport_connection,risk_averse_novice,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,satisfied,True,agent_a_closed,True,True,37.0,49.0,33.0,4.0,3,3,4.0,0.0,11.0,525.44,"Bravo (T2) -> Alpha (T5 : Mike, Sierra, Yankee) -> Elm (T1 : Flint, Grove) -> Harbor","Bravo (T1 : Charlie) -> Delta (T6 : Juliett, Victor) -> Harbor",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_132548_b-n0001/runtime_events.jsonl,,
20260713_132752_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_132752_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-T,completed,text_only,P-ee2930633b,MC-189ee924f090,morning_peak_cross_city,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,satisfied,True,agent_a_closed,True,True,31.0,46.0,31.0,0.0,3,3,4.0,0.0,9.0,386.1,"Bravo (T1 : Charlie) -> Delta (T6 : Juliett, Victor) -> Harbor","Bravo (T1 : Charlie) -> Delta (T6 : Juliett, Victor) -> Harbor",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_132752_b-n0001/runtime_events.jsonl,,
20260713_132754_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_132754_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-QQ515-PAP-MED-I0-a74936e081-A,completed,audio_variant,P-a74936e081,MC-862e7d2d0e8e,airport_connection,risk_averse_novice,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,satisfied,True,agent_a_closed,True,True,37.0,49.0,33.0,4.0,3,3,4.0,0.0,11.0,569.69,"Bravo (T2) -> Alpha (T5 : Mike, Sierra, Yankee) -> Elm (T1 : Flint, Grove) -> Harbor","Bravo (T1 : Charlie) -> Delta (T6 : Juliett, Victor) -> Harbor",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_132754_b-n0001/runtime_events.jsonl,,
20260713_132932_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_132932_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,completed,audio_variant,P-ee2930633b,MC-f13f6ad0289a,morning_peak_cross_city,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,unsatisfied,False,turn_limit,True,True,31.0,46.0,31.0,0.0,3,3,3.0,0.0,20.0,649.44,"Bravo (T1 : Charlie) -> Delta (T6 : Juliett, Victor) -> Harbor","Bravo (T1 : Charlie) -> Delta (T6 : Juliett, Victor) -> Harbor",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_132932_b-n0001/runtime_events.jsonl,,
20260713_142257_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_142257_b-n0001,C-AC-DST-CLEAN-PIP-FWH-QQ515-PTB-MED-I0-37eb65c54f-T,not_started,text_only,P-37eb65c54f,MC-90c267d06038,airport_connection,delay_sensitive_traveler,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,,,
20260713_142307_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_142307_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-ee2930633b-A,not_started,audio_variant,P-ee2930633b,MC-f13f6ad0289a,morning_peak_cross_city,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,vosk,16,42,,,,,,,,,,,,,,,,,,,,,,
20260713_142439_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_142439_b-n0001,C-AC-DST-CLEAN-PIP-FWH-QQ515-PTB-MED-I0-37eb65c54f-T,not_started,text_only,P-37eb65c54f,MC-90c267d06038,airport_connection,delay_sensitive_traveler,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,,,
20260713_211046_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211046_b-n0001,C-AC-DST-CLEAN-PIP-FWH-QQ515-PTB-MED-I0-37eb65c54f-T,completed,text_only,P-37eb65c54f,MC-90c267d06038,airport_connection,delay_sensitive_traveler,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,unsatisfied,False,turn_limit,True,True,37.0,49.0,33.0,4.0,2,2,3.0,0.0,8.0,738.36,"Bravo (T2) -> Alpha (T5 : Mike, Sierra, Yankee) -> Elm (T1 : Flint, Grove) -> Harbor","Bravo (T1 : Charlie) -> Delta (T6 : Juliett, Victor) -> Harbor",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211046_b-n0001/runtime_events.jsonl,,
20260713_211049_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211049_b-n0001,C-LE-AR-CLEAN-PIP-FWH-QQ515-PCP-MED-I0-a34511459e-T,not_started,text_only,P-a34511459e,MC-56cacd79258b,late_event,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,,,
20260713_211049_b-n0001_02,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211049_b-n0001_02,C-MPCC-CAR-MC-PIP-FWH-QQ515-PSS-MED-I0-450589d56f-T,not_started,text_only,P-450589d56f,MC-88c4b0457130,morning_peak_cross_city,crowd_averse_rider,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211056_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211056_b-n0001,C-MPCC-CAR-MC-PIP-FWH-QQ515-DEFAU-MED-I0-758a6c0ecd-T,not_started,text_only,P-758a6c0ecd,MC-88c4b0457130,morning_peak_cross_city,crowd_averse_rider,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211129_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211129_b-n0001,C-MPCC-CAR-MC-PIP-FWH-QQ515-PSS-MED-I0-450589d56f-A,not_started,audio_variant,P-450589d56f,MC-935c0d1a9372,morning_peak_cross_city,crowd_averse_rider,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211129_b-n0001_02,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211129_b-n0001_02,C-LE-AR-CLEAN-PIP-FWH-QQ515-PCP-MED-I0-a34511459e-A,not_started,audio_variant,P-a34511459e,MC-5b5951c7d160,late_event,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,,,
20260713_211136_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211136_b-n0001,C-MPCC-CAR-MC-PIP-FWH-QQ515-DEFAU-MED-I0-758a6c0ecd-A,not_started,audio_variant,P-758a6c0ecd,MC-935c0d1a9372,morning_peak_cross_city,crowd_averse_rider,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211204_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211204_b-n0001,C-MPCC-AR-CLEAN-PIP-FWH-QQ515-PAP-MED-I0-be644d4c9a-T,not_started,text_only,P-be644d4c9a,MC-f1e5a917b312,morning_peak_cross_city,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211205_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211205_b-n0001,C-HA-CAR-SC-PIP-FWH-QQ515-PAP-MED-I0-1125d5d119-T,not_started,text_only,P-1125d5d119,MC-3f927d33f2cb,hospital_appointment,crowd_averse_rider,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211210_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211210_b-n0001,C-MPCC-RAN-SC-PIP-FWH-QQ515-DEFAU-MED-I0-fb35c48cf7-T,not_started,text_only,P-fb35c48cf7,MC-b92ccfe6f409,morning_peak_cross_city,risk_averse_novice,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211236_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211236_b-n0001,C-HA-CAR-SC-PIP-FWH-QQ515-PAP-MED-I0-1125d5d119-A,not_started,audio_variant,P-1125d5d119,MC-8c242a51e1e0,hospital_appointment,crowd_averse_rider,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211239_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211239_b-n0001,C-MPCC-AR-CLEAN-PIP-FWH-QQ515-PAP-MED-I0-be644d4c9a-A,not_started,audio_variant,P-be644d4c9a,MC-8dc55b117690,morning_peak_cross_city,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211245_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211245_b-n0001,C-MPCC-RAN-SC-PIP-FWH-QQ515-DEFAU-MED-I0-fb35c48cf7-A,not_started,audio_variant,P-fb35c48cf7,MC-7183d7415c82,morning_peak_cross_city,risk_averse_novice,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211310_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211310_b-n0001,C-HA-RAN-MC-PIP-FWH-QQ515-PSS-MED-I0-09bd01df63-T,not_started,text_only,P-09bd01df63,MC-9efbf012d35f,hospital_appointment,risk_averse_novice,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,42,,,,,,,,,,,,,,,,,,,,,,
20260713_211316_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211316_b-n0001,C-MT-CAR-SC-PIP-FWH-QQ515-PCC-MED-I0-fa9e483b68-T,not_started,text_only,P-fa9e483b68,MC-6672f0df7fd4,midday_transfer,crowd_averse_rider,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,123,,,,,,,,,,,,,,,,,,,,,,
20260713_211318_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211318_b-n0001,C-AC-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-d17a825b2b-T,not_started,text_only,P-d17a825b2b,MC-3f6f19a65573,airport_connection,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211342_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211342_b-n0001,C-HA-RAN-MC-PIP-FWH-QQ515-PSS-MED-I0-09bd01df63-A,not_started,audio_variant,P-09bd01df63,MC-3385ab7b24bd,hospital_appointment,risk_averse_novice,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,42,,,,,,,,,,,,,,,,,,,,,,
20260713_211347_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211347_b-n0001,C-MT-CAR-SC-PIP-FWH-QQ515-PCC-MED-I0-fa9e483b68-A,not_started,audio_variant,P-fa9e483b68,MC-d7c5abaa37e2,midday_transfer,crowd_averse_rider,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,123,,,,,,,,,,,,,,,,,,,,,,
20260713_211355_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211355_b-n0001,C-AC-FC-CLEAN-PIP-FWH-QQ515-DEFAU-MED-I0-d17a825b2b-A,not_started,audio_variant,P-d17a825b2b,MC-67a9a56c74f3,airport_connection,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211413_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211413_b-n0001,C-HA-AR-CLEAN-PIP-FWH-QQ515-PAD-MED-I0-f264b3e029-T,not_started,text_only,P-f264b3e029,MC-cc762269a000,hospital_appointment,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,,,
20260713_211418_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211418_b-n0001,C-AC-FC-SC-PIP-FWH-QQ515-PCP-MED-I0-53105029c4-T,not_started,text_only,P-53105029c4,MC-15b6613f9e98,airport_connection,focused_commuter,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211434_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211434_b-n0001,C-AC-DST-HESIT-PIP-FWH-QQ515-DEFAU-MED-I0-8d8b6eca1f-T,not_started,text_only,P-8d8b6eca1f,MC-a36e16ced2b8,airport_connection,delay_sensitive_traveler,hesitant,challenging,userlm,degraded_caller,degraded_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211445_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211445_b-n0001,C-HA-AR-CLEAN-PIP-FWH-QQ515-PAD-MED-I0-f264b3e029-A,not_started,audio_variant,P-f264b3e029,MC-28f657d99a40,hospital_appointment,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,,,
20260713_211454_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211454_b-n0001,C-AC-FC-SC-PIP-FWH-QQ515-PCP-MED-I0-53105029c4-A,not_started,audio_variant,P-53105029c4,MC-2c377f7ada7d,airport_connection,focused_commuter,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211510_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211510_b-n0001,C-AC-DST-HESIT-PIP-FWH-QQ515-DEFAU-MED-I0-8d8b6eca1f-A,not_started,audio_variant,P-8d8b6eca1f,MC-7a21f1632980,airport_connection,delay_sensitive_traveler,hesitant,challenging,userlm,degraded_caller,degraded_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211518_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211518_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f112035dac-T,not_started,text_only,P-f112035dac,MC-48d46b26d8ab,multi_destination_errands,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,,,
20260713_211546_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211546_b-n0001,C-AC-AR-HESIT-PIP-FWH-QQ515-PCC-MED-I0-c8f83f4280-T,not_started,text_only,P-c8f83f4280,MC-d82836249e1d,airport_connection,accessibility_rider,hesitant,challenging,userlm,degraded_caller,degraded_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211550_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211550_b-n0001,C-AC-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-cdd8a81b61-T,not_started,text_only,P-cdd8a81b61,MC-57d6ea88dbf8,airport_connection,risk_averse_novice,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,vosk,1,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211558_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211558_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-QQ515-PCC-MED-I0-f112035dac-A,not_started,audio_variant,P-f112035dac,MC-49b7cc56e483,multi_destination_errands,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,,,
20260713_211623_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211623_b-n0001,C-AC-AR-HESIT-PIP-FWH-QQ515-PCC-MED-I0-c8f83f4280-A,not_started,audio_variant,P-c8f83f4280,MC-dbe956dd2cda,airport_connection,accessibility_rider,hesitant,challenging,userlm,degraded_caller,degraded_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211624_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211624_b-n0001,C-AC-RAN-SC-PIP-VOS-QQ515-DEFAU-MED-I0-cdd8a81b61-A,not_started,audio_variant,P-cdd8a81b61,MC-a8b6061ed8bc,airport_connection,risk_averse_novice,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-1.5B-Instruct,medium,medium_lite_qwen,greedy,shortest_valid_route_with_constraints,0,piper,vosk,1,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211626_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211626_b-n0001,C-MDE-CAR-MC-PIP-FWH-QQ515-PSS-MED-I0-9735a0bce5-T,not_started,text_only,P-9735a0bce5,MC-bddf9fa11bc6,multi_destination_errands,crowd_averse_rider,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,77,,,,,,,,,,,,,,,,,,,,,,
20260713_211650_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/02-medium-qwen2.5-1.5b/userlm/20260713_211650_b-n0001,C-MDE-CAR-MC-PIP-FWH-QQ515-PSS-MED-I0-9735a0bce5-A,not_started,audio_variant,P-9735a0bce5,MC-90982f382205,multi_destination_errands,crowd_averse_rider,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-1.5B-Instruct,medium,pressure_medium_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,77,,,,,,,,,,,,,,,,,,,,,,
